Date,Real,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AUDUSD=X,AVAX-USD,AXS-USD,BCH-USD,BTC-USD,CHZ-USD,DOGE-USD,DOT-USD,ETH-USD,EURGBP=X,EURJPY=X,EURUSD=X,FIL-USD,GBPJPY=X,GBPUSD=X,HBAR-USD,LINK-USD,LTC-USD,MANA-USD,NEAR-USD,NZDUSD=X,SAND-USD,SOL-USD,TRX-USD,USDBRL=X,USDCAD=X,USDCHF=X,USDCZK=X,USDHKD=X,USDINR=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSGD=X,USDTHB=X,USDTRY=X,USDZAR=X,VET-USD,XLM-USD,XRP-USD
2022-05-07,True,132.25633239746094,0.7618820071220398,0.7523750066757202,16.475997924804688,0.712100088596344,55.15669250488281,28.75019645690918,268.7116394042969,35501.953125,0.16748200356960297,0.1275320053100586,13.775653839111328,2636.093017578125,0.8523899912834167,137.36700439453125,1.0539740324020386,13.264599800109863,161.1009979248047,1.2364147901535034,0.13043099641799927,10.23990535736084,94.5708999633789,1.3729100227355957,10.438568115234375,0.6430289149284363,1.9456299543380737,78.9834213256836,0.08326499909162521,5.0279998779296875,1.2826999425888062,0.9851999878883362,23.286399841308594,7.8491997718811035,76.54180145263672,130.3300018310547,20.21470069885254,9.482999801635742,1.3839999437332153,34.29999923706055,14.865079879760742,15.979599952697754,0.045591000467538834,0.16765299439430237,0.5823469758033752
2022-05-08,True,125.84101867675781,0.73956298828125,0.7259299755096436,15.697351455688477,0.712100088596344,51.52122497558594,30.30121612548828,261.7698059082031,34059.265625,0.16212399303913116,0.12420699745416641,13.254074096679688,2517.4599609375,0.8523899912834167,137.36700439453125,1.0539740324020386,13.092665672302246,161.1009979248047,1.2364147901535034,0.1276489943265915,9.990030288696289,93.97643280029297,1.3288019895553589,11.173625946044922,0.6430289149284363,1.9978439807891846,75.22018432617188,0.08752699941396713,5.0279998779296875,1.2826999425888062,0.9851999878883362,23.286399841308594,7.8491997718811035,76.54180145263672,130.3300018310547,20.21470069885254,9.482999801635742,1.3839999437332153,34.29999923706055,14.865079879760742,15.979599952697754,0.04436999931931496,0.16173799335956573,0.5665270090103149
2022-05-09,True,100.90296173095703,0.6100879907608032,0.5806429982185364,12.804970741271973,0.7046997547149658,41.972042083740234,25.284130096435547,221.99842834472656,30296.953125,0.1350730061531067,0.104823999106884,10.767036437988281,2245.430419921875,0.8546000123023987,137.697998046875,1.053219199180603,11.128684997558594,161.1529998779297,1.2326656579971313,0.10725100338459015,8.272896766662598,77.9571533203125,1.078711986541748,9.536600112915039,0.6389204859733582,1.7201780080795288,63.2696533203125,0.07326299697160721,5.080399990081787,1.2918200492858887,0.989329993724823,23.729400634765625,7.849649906158447,76.9574966430664,130.74899291992188,20.176300048828125,9.523300170898438,1.387529969215393,34.361000061035156,14.940130233764648,16.061500549316406,0.038378000259399414,0.14297400414943695,0.4929400086402893
2022-05-10,True,105.35110473632812,0.6289629936218262,0.5848659873008728,13.604043960571289,0.6957392692565918,44.56028366088867,24.39004135131836,231.91481018066406,31022.90625,0.14215999841690063,0.10847699642181396,11.358491897583008,2343.510986328125,0.8562300205230713,137.7429962158203,1.056579828262329,11.341856956481934,160.8419952392578,1.2338824272155762,0.11507000029087067,8.584442138671875,80.2268295288086,1.1144939661026,9.604580879211426,0.6323590874671936,1.7312170267105103,66.76615142822266,0.07699800282716751,5.160900115966797,1.3008400201797485,0.9926999807357788,23.662399291992188,7.849400043487549,77.3655014038086,130.3769989013672,20.3635196685791,9.655380249023438,1.3897500038146973,34.59000015258789,15.098400115966797,16.222200393676758,0.03900099918246269,0.14840500056743622,0.513625979423523
2022-05-11,True,81.88690185546875,0.5127999782562256,0.4451009929180145,10.727129936218262,0.693600058555603,30.962865829467773,18.920656204223633,194.3667449951172,28936.35546875,0.10640499740839005,0.08458100259304047,8.956188201904297,2072.108642578125,0.8553000092506409,137.25999450683594,1.0532968044281006,8.546656608581543,160.42100524902344,1.2309207916259766,0.0906130000948906,6.916926860809326,66.38880157470703,0.7821679711341858,6.381393909454346,0.6289980411529541,1.296489953994751,50.21084976196289,0.07447300106287003,5.13129997253418,1.3031200170516968,0.9957000017166138,23.718399047851562,7.849649906158447,77.27140045166016,130.3509979248047,20.380359649658203,9.730500221252441,1.3911900520324707,34.64799880981445,15.32544994354248,16.11886978149414,0.030264999717473984,0.12552300095558167,0.41337600350379944
2022-05-12,True,77.54034423828125,0.47374600172042847,0.4188840091228485,9.709324836730957,0.692750096321106,30.35753631591797,19.11840057373047,194.1725616455078,29047.751953125,0.09682700037956238,0.08267100155353546,8.745312690734863,1961.7015380859375,0.8591300249099731,136.48300170898438,1.05124831199646,8.117061614990234,158.8159942626953,1.2234212160110474,0.08687900006771088,6.569270133972168,64.40274810791016,0.7081459760665894,6.419139862060547,0.6284801959991455,1.1112060546875,44.683589935302734,0.06740300357341766,5.134252071380615,1.2994400262832642,0.9944599866867065,24.145200729370117,7.849760055541992,77.41840362548828,129.8350067138672,20.319730758666992,9.748800277709961,1.3902299404144287,34.62699890136719,15.285400390625,16.078399658203125,0.02761399932205677,0.12093000113964081,0.385206013917923
2022-05-13,True,82.23719787597656,0.5288770198822021,0.4414289891719818,10.313547134399414,0.6871907711029053,32.13642883300781,20.3414249420166,202.2874298095703,29283.103515625,0.11117199808359146,0.08833099901676178,10.493300437927246,2014.418212890625,0.8500499725341797,133.45799255371094,1.0379581451416016,8.730104446411133,156.9080047607422,1.220613718032837,0.09637200087308884,7.147284984588623,67.96253967285156,1.011098027229309,6.510465145111084,0.6247188448905945,1.2685010433197021,48.59355163574219,0.07420700043439865,5.133399963378906,1.3023099899291992,1.0030499696731567,24.00279998779297,7.84984016418457,77.44380187988281,128.58799743652344,20.172700881958008,9.862449645996094,1.395799994468689,34.73099899291992,15.406800270080566,16.05620002746582,0.030553000047802925,0.13190999627113342,0.42341700196266174
2022-05-14,True,86.71855163574219,0.5393580198287964,0.463375985622406,10.824625015258789,0.6871907711029053,34.08252716064453,21.22602653503418,211.21719360351562,30101.265625,0.11815100163221359,0.08979599922895432,11.35068130493164,2056.27392578125,0.8500499725341797,133.45799255371094,1.0379581451416016,8.815340042114258,156.9080047607422,1.220613718032837,0.1018029972910881,7.28469181060791,68.95030975341797,1.32614004611969,6.71997594833374,0.6247188448905945,1.432852029800415,52.4172248840332,0.07250099629163742,5.133399963378906,1.3023099899291992,1.0030499696731567,24.00279998779297,7.84984016418457,77.44380187988281,128.58799743652344,20.172700881958008,9.862449645996094,1.395799994468689,34.73099899291992,15.406800270080566,16.05620002746582,0.03193899989128113,0.13843600451946259,0.42777401208877563
2022-05-15,True,91.865234375,0.5975000262260437,0.4911699891090393,12.35256576538086,0.6871907711029053,36.542335510253906,23.238170623779297,214.53973388671875,31305.11328125,0.12524199485778809,0.09284300357103348,11.795572280883789,2145.706787109375,0.8500499725341797,133.45799255371094,1.0379581451416016,9.169946670532227,156.9080047607422,1.220613718032837,0.10778100043535233,7.941104888916016,71.5303726196289,1.3309760093688965,7.367293834686279,0.6247188448905945,1.4486600160598755,58.81126022338867,0.07235799729824066,5.133399963378906,1.3023099899291992,1.0030499696731567,24.00279998779297,7.84984016418457,77.44380187988281,128.58799743652344,20.172700881958008,9.862449645996094,1.395799994468689,34.73099899291992,15.406800270080566,16.05620002746582,0.03355899825692177,0.1448429971933365,0.4473710060119629
2022-05-16,True,84.22196197509766,0.5567160248756409,0.4571549892425537,11.017660140991211,0.6946181058883667,32.571998596191406,20.131059646606445,197.2950439453125,29862.91796875,0.11340700089931488,0.08784099668264389,10.624634742736816,2022.7259521484375,0.8483800292015076,134.60299682617188,1.0400632619857788,8.270936012268066,158.64300537109375,1.2258507013320923,0.10238400101661682,7.418417930603027,67.21134948730469,1.1728379726409912,6.529533863067627,0.6288912296295166,1.3142549991607666,53.646461486816406,0.06908799707889557,5.058300018310547,1.2906999588012695,1.0022300481796265,23.66200065612793,7.849730014801025,77.48629760742188,129.4320068359375,20.09126091003418,9.765049934387207,1.3926500082015991,34.64899826049805,15.480199813842773,16.149919509887695,0.03094800002872944,0.13577799499034882,0.42249900102615356
