Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AUDUSD=X,AVAX-USD,AXS-USD,BCH-USD,BTC-USD,CHZ-USD,DOGE-USD,DOT-USD,ETH-USD,EURGBP=X,EURJPY=X,EURUSD=X,FIL-USD,GBPJPY=X,GBPUSD=X,HBAR-USD,LINK-USD,LTC-USD,MANA-USD,NEAR-USD,NZDUSD=X,SAND-USD,SOL-USD,TRX-USD,USDBRL=X,USDCAD=X,USDCHF=X,USDCZK=X,USDHKD=X,USDINR=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSGD=X,USDTHB=X,USDTRY=X,USDZAR=X,VET-USD,XLM-USD,XRP-USD
2024-08-26 00:00:00,135.7209930419922,0.38588425517082214,0.14227081835269928,5.091926574707031,0.6892090439796448,26.985065460205078,5.272556781768799,357.1123962402344,64331.73828125,0.06079957261681557,0.10999217629432678,4.840791702270508,2751.18701171875,0.8670691251754761,162.54238891601562,1.1301054954528809,4.168172836303711,191.44837951660156,1.3281638622283936,0.05914954096078873,12.132486343383789,65.02064514160156,0.3082650303840637,4.923985481262207,0.6327491402626038,0.29527968168258667,159.09193420410156,0.1664673089981079,5.609289169311523,1.3787291049957275,0.8700891137123108,22.56458854675293,7.815189361572266,83.958984375,146.2203826904297,19.508588790893555,10.598868370056152,1.3284990787506104,34.508392333984375,33.97589111328125,18.02189826965332,0.02515241876244545,0.10112199932336807,0.6014805436134338
2024-08-27 00:00:00,129.51528930664062,0.36876380443573,0.13524185121059418,4.913519859313965,0.6786869168281555,26.057334899902344,5.009592056274414,343.9266052246094,63026.390625,0.057551637291908264,0.10573358833789825,4.588776588439941,2688.142822265625,0.8469165563583374,161.2410430908203,1.1187106370925903,3.9549663066864014,190.36553955078125,1.3211315870285034,0.05633995682001114,11.880232810974121,63.34266662597656,0.29163363575935364,4.795711517333984,0.6223146319389343,0.2803734242916107,157.40460205078125,0.1621033102273941,5.495968818664551,1.3517569303512573,0.8477590680122375,22.383708953857422,7.796898365020752,83.82650756835938,144.2208709716797,19.240116119384766,10.476849555969238,1.302039384841919,34.004112243652344,34.021636962890625,17.76668930053711,0.024032698944211006,0.09750659763813019,0.5887452960014343
2024-08-28 00:00:00,120.78025817871094,0.3521590530872345,0.12883982062339783,4.6281890869140625,0.6774402856826782,24.28765869140625,4.718526363372803,326.4923095703125,59842.8125,0.05487050861120224,0.09968168288469315,4.3990797996521,2481.0556640625,0.846297025680542,161.3174285888672,1.1167031526565552,3.7420129776000977,190.62159729003906,1.3193837404251099,0.05294844135642052,11.238916397094727,60.735050201416016,0.27993953227996826,4.555649757385254,0.6207376718521118,0.26164937019348145,147.93421936035156,0.15832450985908508,5.495580196380615,1.3484697341918945,0.8471220135688782,22.40473747253418,7.796810150146484,83.88287353515625,144.50999450683594,19.37261962890625,10.535642623901367,1.303719401359558,33.969764709472656,34.025264739990234,17.701068878173828,0.02305418625473976,0.09420929104089737,0.5695505142211914
2024-08-29 00:00:00,125.40290069580078,0.35022392868995667,0.12703195214271545,4.5973896980285645,0.6787722110748291,23.528196334838867,4.645284652709961,322.6255798339844,59075.421875,0.053786639124155045,0.0996202901005745,4.271036148071289,2527.60205078125,0.8434425592422485,160.96820068359375,1.117777705192566,3.653175115585327,190.84938049316406,1.3256728649139404,0.05145584046840668,11.18173599243164,61.78641891479492,0.2752798795700073,4.3639373779296875,0.6243656277656555,0.254610538482666,144.19287109375,0.1582178920507431,5.507757663726807,1.3451144695281982,0.8422594666481018,22.35724449157715,7.801741123199463,83.92115783691406,144.0292205810547,19.766178131103516,10.468048095703125,1.3016085624694824,33.91961669921875,34.01803970336914,17.71161460876465,0.022743798792362213,0.09297353774309158,0.5698232054710388
2024-08-30 00:00:00,123.12853240966797,0.356960654258728,0.12668320536613464,4.606239318847656,0.6783581376075745,22.96224021911621,4.705764293670654,322.4493103027344,59383.97265625,0.05609753727912903,0.10041559487581253,4.2515411376953125,2528.788330078125,0.843159556388855,160.6878662109375,1.113026738166809,3.6426639556884766,190.57577514648438,1.320006251335144,0.051161494106054306,10.962092399597168,62.47574234008789,0.2725923955440521,4.22968053817749,0.6247460246086121,0.2525436580181122,140.4389190673828,0.1599830687046051,5.5615668296813965,1.3476654291152954,0.8418188095092773,22.50994873046875,7.800198554992676,83.9412612915039,144.42767333984375,19.675060272216797,10.503095626831055,1.3034948110580444,34.041500091552734,34.13798141479492,17.824851989746094,0.0223600585013628,0.0931200161576271,0.5628372430801392
2024-08-31 00:00:00,131.38381958007812,0.3481453061103821,0.1284368485212326,4.644193172454834,0.6795652508735657,23.282480239868164,4.788057804107666,325.1318359375,59146.4296875,0.05432647094130516,0.1020241379737854,4.278162002563477,2526.119873046875,0.8416845202445984,160.54942321777344,1.10849130153656,3.6420702934265137,190.74069213867188,1.3168962001800537,0.051366306841373444,11.11705493927002,64.94644165039062,0.27254945039749146,4.126777172088623,0.6263123750686646,0.25519073009490967,138.29598999023438,0.1599535495042801,5.626930236816406,1.348895788192749,0.8468800187110901,22.57949447631836,7.797176837921143,83.89974975585938,144.88467407226562,19.832233428955078,10.50052261352539,1.3027101755142212,33.905338287353516,34.083560943603516,17.737205505371094,0.02235354855656624,0.0932692214846611,0.5669724941253662
2024-09-01 00:00:00,129.9676055908203,0.34553253650665283,0.12381630390882492,4.567130088806152,0.6979691386222839,22.846607208251953,4.715156078338623,322.5417175292969,58984.90234375,0.0530758835375309,0.10140325129032135,4.260488986968994,2514.640380859375,0.8599091172218323,160.55538940429688,1.126434564590454,3.5756704807281494,190.76138305664062,1.3350101709365845,0.050112929195165634,11.034058570861816,65.057861328125,0.2700021266937256,4.043212413787842,0.6447200179100037,0.25213032960891724,135.64764404296875,0.15789484977722168,5.64608907699585,1.3672990798950195,0.8653290867805481,22.59868812561035,7.815249443054199,83.91349029541016,144.90838623046875,19.852588653564453,10.518568992614746,1.3210091590881348,33.908390045166016,34.09572982788086,17.745689392089844,0.02186807245016098,0.09263034909963608,0.5663849711418152
2024-09-02 00:00:00,121.60205078125,0.33310598134994507,0.11898081749677658,4.331326484680176,0.6979691386222839,21.583375930786133,4.476443767547607,313.7027893066406,57490.4296875,0.05044965445995331,0.09595365822315216,4.092162609100342,2436.4775390625,0.8599091172218323,160.55538940429688,1.126434564590454,3.3830530643463135,190.76138305664062,1.3350101709365845,0.04815724492073059,10.437749862670898,63.6800537109375,0.25532373785972595,3.8700075149536133,0.6447200179100037,0.23725049197673798,129.36094665527344,0.15586744248867035,5.64608907699585,1.3672990798950195,0.8653290867805481,22.59868812561035,7.815249443054199,83.91349029541016,144.90838623046875,19.852588653564453,10.518568992614746,1.3210091590881348,33.908390045166016,34.09572982788086,17.745689392089844,0.021005017682909966,0.09029973298311234,0.5498263835906982
2024-09-03 00:00:00,134.73724365234375,0.33591845631599426,0.12547534704208374,4.436010360717773,0.6770788431167603,22.35814666748047,4.674280166625977,323.60162353515625,59091.625,0.05241849273443222,0.09907105565071106,4.207043647766113,2536.900146484375,0.8412230014801025,161.6587677001953,1.104840874671936,3.489574432373047,192.16619873046875,1.3132306337356567,0.05077848210930824,10.757232666015625,65.28820037841797,0.2649649977684021,3.989183187484741,0.6251333951950073,0.2502809464931488,134.92869567871094,0.15430478751659393,5.611053943634033,1.3489009141921997,0.8504583239555359,22.645326614379883,7.797680377960205,83.86693572998047,146.3636016845703,19.71327781677246,10.60440444946289,1.3060197830200195,33.919647216796875,34.07145690917969,17.82060432434082,0.021766846999526024,0.09236272424459457,0.5673568248748779
2024-09-04 00:00:00,120.405517578125,0.32029634714126587,0.12001220881938934,4.141270637512207,0.6787073612213135,21.482393264770508,4.4755353927612305,310.6545104980469,57599.6796875,0.05052287504076958,0.09695901721715927,4.077515602111816,2432.39794921875,0.8420794606208801,162.36581420898438,1.1067191362380981,3.364734649658203,192.7829132080078,1.314182996749878,0.04906556382775307,10.359330177307129,64.51148223876953,0.25621578097343445,3.7508606910705566,0.6232446432113647,0.24278271198272705,128.3223114013672,0.1507357507944107,5.615030765533447,1.3497202396392822,0.8513597846031189,22.61181640625,7.796502113342285,83.92655181884766,146.71803283691406,19.834814071655273,10.592070579528809,1.3063958883285522,34.16709518432617,33.92918395996094,17.797588348388672,0.02090149000287056,0.09156304597854614,0.5584134459495544
