Datetime,BTC-USD,ETH-USD,XRP-USD,BNB-USD,SOL-USD,WBTC-USD,LINK-USD,AVAX-USD,LEO-USD,WSTETH-USD,BCH-USD,LTC-USD,DOT-USD,BGB-USD,WETH-USD,XMR-USD,WBT-USD,NEAR-USD,OKB-USD,GT-USD,ICP-USD,ETC-USD,AAVE-USD,TKX-USD,ATOM-USD,FTN-USD,FIL-USD,KCS-USD,MKR-USD,NEXO-USD,QNT-USD,WETH-USD.1,INJ-USD,WBNB-USD,RAY-USD,RETH-USD
2024-08-25 23:00:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-08-26 00:00:00,100.26667412046135,99.75896185853425,100.11043716733636,100.25143812120305,99.77538239761992,100.19247588603821,99.8003578781532,100.97842451615604,99.98969193555223,100.06147264343204,100.23323761815213,100.13950447398152,99.7829098054492,99.8528362575335,100.1273784124606,99.74403430062874,99.88660909234801,99.38200979448885,100.98252227718699,100.36915612131018,99.92760101197447,99.76016724178805,99.25143963799175,99.9542420275771,99.87558615259205,100.28876920827037,100.10050387334057,99.9833411427469,99.60267895917343,100.12307931764623,99.40312310716811,100.1273784124606,99.65913102718437,100.18328777519191,99.99657786007941,100.23308813977978
2024-08-26 01:00:00,100.5641440280195,100.0845466729195,100.5187198136354,100.62624480500132,100.36124006153632,100.36776498651338,100.32374155288487,101.46751220612693,97.80350395586953,100.13799561296855,100.67782084057234,100.54338709276726,100.34546647892162,101.01879098865936,100.30015496158049,100.15299375091163,99.98683075468136,100.17195196639635,101.32578485877926,100.33313991614195,100.90588092654545,100.34038380325897,100.45919283565996,100.94518276619563,100.64698613854327,100.53863392886451,100.66592539050855,100.21462932866214,100.01071249048924,100.55797032638824,100.14631197755935,100.30015496158049,101.07486138321225,100.48005451634482,101.00580813795229,100.21239542867272
2024-08-26 02:00:00,100.37041749021118,100.21199189597219,100.55963691410544,100.727339961548,100.22019943571188,100.39005924125254,100.23308632198433,101.20820313003249,97.47474252727513,100.33699691081135,100.69052213379678,100.71706946472679,100.47244235229162,101.07317711703152,100.58001179721168,101.89265657020717,99.73294332791487,100.37447358859694,101.41419232686884,100.88397511526608,101.08457893230751,100.54040850666883,100.59376669530042,98.85648448060623,100.55237847058156,100.35256037931588,100.8773267730307,100.30754436802121,99.85669249712824,100.63011117882003,99.97104379149845,100.58001179721168,101.56422886499021,100.9126891136656,100.94756705596446,100.22643114501531
2024-08-26 03:00:00,100.30286488026584,100.12643728355863,100.56696856784107,100.70138964629862,99.21790689864305,100.32882904770679,99.97149827580313,100.52620660905094,94.9990314823917,100.52526065338891,100.54043870542,100.72587856395793,100.09982269352692,100.94755611202012,100.6428480706197,101.45985679757707,99.96329394600527,99.861282877613,100.94130631865778,100.76420207739565,100.8588473828325,100.44744524977546,100.65479047384672,98.48942249518055,100.05643057973963,100.23653440152266,100.87169296538183,100.06772088524576,99.44062436986964,100.62838589305775,100.05292275629702,100.6428480706197,101.42153565498087,101.02061081114778,99.9439376026426,100.22510938934772
2024-08-26 04:00:00,100.15253194365837,99.86315285808895,100.5871411532245,100.3949249423859,98.83372392418066,100.3249352757534,99.19253804881548,100.33413379940309,94.97353426850209,100.41787012729661,100.49030559501921,100.62635861200174,100.08866313735346,100.98604413040479,100.53639285732372,101.25330308701405,99.9847752402439,99.57716362217249,101.07628664723369,101.0529038250775,100.86534038594296,99.89522347842524,100.80362495323511,98.15188860640352,99.08053810316943,100.02507774629532,101.11901688881989,100.2306479600181,99.35104352437102,100.33490210923303,100.22297574603374,100.53639285732372,101.72489968078811,100.76345616193154,99.94291922196986,100.24435020104406
2024-08-26 05:00:00,100.2232786305021,100.12503027257006,100.3967085988493,101.24067131856987,98.2656714726106,100.40039947589584,99.20629439035318,100.79388462465359,92.81191227491632,100.43889591447993,100.32501974058073,100.75473975141306,100.49918775337697,100.84750536574803,100.55895273500789,101.08964251212736,99.67991406461418,99.22827533689093,101.33126883827828,101.69951869454486,101.06799809876892,100.11670072058925,100.79439496227383,97.82607107707243,99.5581352199981,100.0312445299991,101.63174013875707,100.33141748951813,99.32000910202447,100.56232829333841,100.50618898172957,100.55895273500789,102.23515072467812,101.16963022838314,100.79707825031464,100.32806514980832
2024-08-26 06:00:00,100.62409618050583,99.87537838167249,101.01389933316263,101.77834967903574,98.66723649184596,100.73303974187124,98.13937832424324,101.31823633111945,94.99340274974577,100.67782786470367,100.66514679403315,101.09201441856789,101.22944911055156,101.56399611161076,100.70206143720615,100.40500626672089,99.94572806905862,100.20913271221757,101.60531947601707,102.27309325740684,102.0062548232828,100.52512778722517,100.55042029409555,99.43929578360824,98.47769447032239,100.18515013761433,102.2671014384701,100.36289360235867,100.14144894673885,99.88487718385653,100.9316641077504,100.70206143720615,102.81540295521653,101.76077451073802,101.34367022675781,100.43254387408838
2024-08-26 07:00:00,100.73191147865502,99.98330781698616,100.83287403025629,102.13729897075764,98.6156354136916,100.84394347244222,97.74985503845674,101.54108979110475,97.31570641398811,100.81939122012705,100.57587464239629,101.14640614069728,102.11822911173493,101.80521548504669,100.81336769399704,99.8681329293073,99.92711912067733,100.0495587788084,101.70271889234343,102.59128401029076,101.95570554478374,100.59627293892923,101.85969469773171,98.0518576852114,98.67225370280875,100.16257238047322,101.98568130361608,100.2710253842877,100.39420801251298,99.78674064019268,100.815757713043,100.81336769399704,102.62141972689166,102.25718236528094,100.74975480217111,100.8186320218437
2024-08-26 08:00:00,100.56879323076392,99.8869027912615,100.33752368106481,101.95877352248056,98.22754714629686,100.81147820571384,99.04357403712594,101.14942131826278,95.02012802118071,100.80808665867045,100.21501334607728,100.66911198333489,101.65704402202932,102.16494817401194,100.83101120635857,98.81489570937694,99.73275491541709,99.29772761439071,101.36426544612098,102.74543660859473,101.60743132711947,100.43764296966958,102.73799476012191,96.44781886658932,98.26275413154795,99.69128558313805,101.47283605415379,100.0234976643267,100.01461541933949,99.39488864918724,100.59729962324673,100.83101120635857,102.26404698343784,102.15675017548116,100.9095216940882,100.79678626041691
