Datetime,BTC-USD,ETH-USD,XRP-USD,BNB-USD,SOL-USD,WBTC-USD,LINK-USD,AVAX-USD,LEO-USD,WSTETH-USD,BCH-USD,LTC-USD,DOT-USD,BGB-USD,WETH-USD,XMR-USD,WBT-USD,NEAR-USD,OKB-USD,GT-USD,ICP-USD,ETC-USD,AAVE-USD,TKX-USD,ATOM-USD,FTN-USD,FIL-USD,KCS-USD,MKR-USD,NEXO-USD,QNT-USD,WETH-USD.1,INJ-USD,WBNB-USD,RAY-USD,RETH-USD
2025-01-10 12:00:00,146.9243250853391,120.45152066556943,384.6992586189573,121.28222289608786,120.58509399103366,147.76421522295135,167.73548151640247,139.27382017117185,154.02602561484184,121.03861417836336,122.46751298144751,160.88555119806261,139.31944338472863,653.1488752071516,119.49570707731294,118.06305184987397,240.68144921894242,103.40807758965099,122.53507539133054,231.71069316928035,124.97388892578047,126.73166622857363,214.14566352909304,538.3469455831379,129.17997492991128,150.83328484382284,124.45987698544907,123.36048069237299,69.20694291861201,120.78012465852105,150.93111416330962,119.49570707731294,96.20637899966707,120.8913052099347,267.28539168997963,119.99351122728957
2025-01-10 13:00:00,144.768771246215,118.25432025180947,380.12639587435774,120.51725844034713,117.59954431700373,145.84967241622442,164.54595386161165,136.56931376134202,153.86612440990422,119.65304673450174,122.49854067908443,160.26124414535784,136.71893253338746,661.1978484716983,118.28510570756518,117.46410088706504,240.70968732101892,101.21801482702628,121.1430739680733,229.92343137432215,123.14073306301985,125.75394281457902,208.9664968164611,521.8064086122364,128.29301059447155,152.82483209642237,122.60657742009681,121.65589702599115,68.24337979492805,119.11608084229371,147.51349149126133,118.28510570756518,94.41206042149784,120.25743977276277,258.84180691534795,119.98096724547915
2025-01-10 14:00:00,145.49020392570736,118.55308372421311,382.5661643750186,120.62896699559626,117.81863248145889,146.22535582795715,164.7381354526598,137.05995956167774,154.05991303874717,119.15821357392657,123.57437021395843,161.24807521994137,137.8074269925757,677.8143714291705,117.79701729541632,117.16502410138479,241.6362164182869,102.17040873952797,121.39309112898563,229.3257622200642,122.53780716695955,126.15404681943917,208.5964405526898,521.5208416391878,128.87258335955207,152.27444657359663,123.2763966718351,122.81278906314557,68.50510390918237,119.19133653123627,147.8340980711037,117.79701729541632,94.65766239791152,120.41936551743989,259.39705675504734,119.91286681611793
2025-01-10 15:00:00,145.09008433956734,118.07662020823942,381.69309613483233,120.70354919656516,117.8545798545843,146.6339362109449,165.27254550274424,136.01420086507287,154.1213197800521,119.46065757504653,123.82850101707139,161.57218306151324,137.5799910100922,669.425542326195,117.80276169542168,117.04860494991195,241.11838481806797,102.60087266972995,121.129735813736,230.35847418910998,122.37268058801928,125.96134587142329,208.13585704935994,513.6149810253528,128.88184032645552,152.54095267060143,123.35166164097829,122.20150491993012,68.4944612286001,119.88984028154862,148.89265867264473,117.80276169542168,95.3041499058957,120.55200445006814,259.4401499195338,118.37798425089203
2025-01-10 16:00:00,144.8541721213877,118.25281906173882,379.987359618072,120.37839333336998,116.27990464745714,146.03234807919742,164.3923314489003,134.2801943941775,153.7907143323547,119.19701929915482,123.4863570622569,161.69625614614898,136.81672842451707,666.3562312319472,117.57561044413228,118.24175002309599,241.3381282786649,101.41817093168056,121.77749556525967,229.96353134762015,121.19725392237235,125.53945885812495,206.99468701236782,514.4190092076319,127.59304075730469,152.38171633231335,122.37454673088016,122.17332488079116,68.3603806188775,118.90226248133098,146.7559431202759,117.57561044413228,93.8127063205844,120.15715205793363,257.3387931861879,118.06242743241138
2025-01-10 17:00:00,148.01145612423662,120.67672582451127,390.0422630494471,121.86985666336268,120.34715479015156,147.1094071021513,168.52310943860303,138.40822423630453,154.2880114659065,120.33938163678464,125.84841869218819,163.25374104764882,140.54116559656234,669.444561255286,118.45375245418445,118.43690928874797,241.984324355195,104.30488230428371,122.82196288224111,230.3177996490305,123.78680508064916,128.12497304376413,213.15420902133857,513.3370073848088,130.7163677582951,152.4554379246241,126.02048454317077,122.69584631074073,69.62768927950187,120.62315452070894,151.17497343618294,118.45375245418445,96.8107730578048,120.72960213833983,263.73697220776523,118.19137766361864
2025-01-10 18:00:00,146.77383789757897,119.60074562067808,389.128278425268,121.38797933041027,119.52108434750022,147.8316783821511,167.2490341697638,136.77247421899614,155.6754301804953,120.62846924875626,125.93191856852273,162.64110592476467,139.6533034354975,668.3135561956774,119.19075897487383,118.84497207113455,242.49486646378995,103.43124056543726,122.30074960232159,232.05315891138568,122.92820510006662,127.88223184268244,210.4015820766408,546.3030759805154,130.38597031800182,152.4393973180516,124.87482011947507,123.18645020809748,69.17827634349527,120.171397671194,150.25387268396838,119.19075897487383,96.5852882710564,121.18831929114425,263.6620851714697,118.2056094964244
2025-01-10 19:00:00,147.3930334948571,119.99528324303286,392.69976232745165,120.92358635268002,119.49449537292651,148.0512717573103,168.47136642355562,136.9485353006502,158.70219770071964,120.51989594350043,125.89933220652757,163.7060636263734,140.27718093238127,670.5046037277085,119.03493549657424,118.64374529813924,242.6076279568394,103.47647786686795,122.71276772854135,232.1576343045034,123.46804113136697,128.45809761536736,211.92775741671457,521.2928974868538,131.6269312382517,152.42310742530404,125.08920950690808,123.49966097957568,69.32681040007314,120.34431426455005,150.74771238467048,119.03493549657424,95.91983483267134,120.40136080822234,263.8295744569479,118.41442756886181
2025-01-10 20:00:00,146.57193626693805,118.88264380001878,393.52750474808875,120.4998272290618,117.95171159365081,147.6450428985641,167.74216006689866,135.99686065892666,159.58528512329497,119.83984817034366,125.56105922033903,163.26298916946232,139.85062480653363,670.2855515393848,118.55394362781662,119.88955486859635,242.5364512779113,103.21909958913191,122.74401377091273,232.18988186511967,121.70840052635376,127.72152291097596,210.9055718266429,525.2662769265603,130.66497887895406,152.57185456837976,124.54399126256952,123.40946500923307,69.06110958527867,119.74778097053348,149.74610513793272,118.55394362781662,95.29640662136154,120.18119014733075,260.4074992496351,118.72022971797503
2025-01-10 21:00:00,146.39611022525173,118.83043081046094,390.39303166173414,120.65104298696184,118.11061259856793,147.578993090722,167.81921541837866,136.0832363839959,158.73935040372604,119.74371375453114,125.38515281419426,162.30079622093166,139.6625147311552,673.9071761573337,118.30774748112479,119.8647990720188,242.73859582301625,103.56767175643023,122.47301293967035,231.84131135096,121.52150492059532,127.70776871374191,210.83114182067905,528.4297649778766,131.17003447302014,152.53881456225375,125.03790186117479,123.66848763815732,69.05624599469,119.79429517780088,150.17061610533466,118.30774748112479,95.94132500560754,120.35246816146011,259.9500986869823,118.67384155024398
