Datetime,AAVE-USD,ATOM-USD,AVAX-USD,BCH-USD,BGB-USD,BNB-USD,BTC-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,FTN-USD,GT-USD,ICP-USD,INJ-USD,KCS-USD,LEO-USD,LINK-USD,LTC-USD,MKR-USD,NEAR-USD,NEXO-USD,OKB-USD,QNT-USD,RAY-USD,RETH-USD,SOL-USD,TKX-USD,WBNB-USD,WBT-USD,WBTC-USD,WETH-USD,WETH-USD.1,WSTETH-USD,XMR-USD,XRP-USD
2025-02-08 00:00:00,239.8885040283203,4.390608310699463,24.584625244140625,319.334228515625,6.63200569152832,577.9971923828125,96617.265625,4.602850437164307,19.882835388183594,2635.86669921875,3.1951100826263428,3.9314215183258057,20.798595428466797,6.804842948913574,13.533806800842285,12.327726364135742,9.786892890930176,18.475704193115234,103.4223861694336,925.8314208984375,3.211667537689209,1.3346017599105835,46.31404113769531,87.75537109375,4.984334468841553,2941.052001953125,192.96072387695312,26.434814453125,577.4607543945312,27.539234161376953,96437.6328125,2617.97998046875,2617.97998046875,3121.960693359375,205.85260009765625,2.3986759185791016
2025-02-08 01:00:00,241.94924926757812,4.428630828857422,24.75197410583496,321.4384765625,6.567634105682373,579.2691650390625,96770.2578125,4.648404121398926,20.048460006713867,2659.8564453125,3.229253053665161,3.9272618293762207,20.882160186767578,6.84060525894165,13.632245063781738,12.339007377624512,9.79523754119873,18.614730834960938,104.53500366210938,942.6629638671875,3.2417845726013184,1.3298124074935913,46.18243408203125,87.867431640625,5.00932502746582,2946.245849609375,193.92034912109375,26.780738830566406,579.1535034179688,27.517742156982422,96684.875,2657.1455078125,2657.1455078125,3168.600341796875,207.34091186523438,2.4191081523895264
2025-02-08 02:00:00,240.0839080810547,4.396085262298584,24.632225036621094,320.2084045410156,6.556474208831787,576.6876220703125,96653.140625,4.606186866760254,19.9471378326416,2644.9765625,3.2030887603759766,3.9272515773773193,20.831378936767578,6.807085037231445,13.351760864257812,12.318170547485352,9.797600746154785,18.488304138183594,104.21846008300781,940.854736328125,3.220055341720581,1.3255093097686768,45.945960998535156,87.27439880371094,4.991259574890137,2947.762451171875,193.78790283203125,26.816530227661133,577.7012329101562,27.504955291748047,96676.890625,2649.57373046875,2649.57373046875,3156.8994140625,207.81716918945312,2.402824640274048
2025-02-08 03:00:00,239.3052215576172,4.404625415802002,24.52277374267578,320.02618408203125,6.56069278717041,575.9422607421875,96927.078125,4.614500045776367,19.96677017211914,2654.367919921875,3.2081398963928223,3.9265482425689697,20.850976943969727,6.780214309692383,13.29951286315918,12.284470558166504,9.784400939941406,18.435260772705078,104.4361572265625,945.2847900390625,3.2194063663482666,1.3273463249206543,46.07579803466797,86.59484100341797,4.946600914001465,2961.96826171875,194.5228271484375,26.798643112182617,575.8948974609375,27.506872177124023,96695.078125,2648.1708984375,2648.1708984375,3154.0908203125,207.89984130859375,2.398935556411743
2025-02-08 04:00:00,238.73655700683594,4.40683126449585,24.440170288085938,319.0282287597656,6.539903163909912,577.4887084960938,96833.296875,4.592077732086182,19.906917572021484,2653.19140625,3.2018232345581055,3.9312820434570312,20.98076629638672,6.7535481452941895,13.205167770385742,12.252599716186523,9.789031982421875,18.337005615234375,104.10829162597656,948.7525634765625,3.204590320587158,1.3323646783828735,46.40816879272461,86.38887786865234,4.935610771179199,2959.9990234375,193.7947540283203,26.720882415771484,577.241455078125,27.481191635131836,96722.140625,2651.677001953125,2651.677001953125,3161.667236328125,209.86831665039062,2.3914201259613037
2025-02-08 05:00:00,237.7847442626953,4.382958889007568,24.342052459716797,318.16156005859375,6.528228759765625,578.3657836914062,96524.8515625,4.5687079429626465,19.874427795410156,2646.46435546875,3.1824324131011963,3.9221303462982178,21.038516998291016,6.732017993927002,13.095396995544434,12.321925163269043,9.782153129577637,18.241838455200195,103.82286071777344,951.096923828125,3.1931698322296143,1.3299072980880737,46.54800033569336,86.07791137695312,4.910301208496094,2963.76513671875,192.9486083984375,26.153430938720703,577.998046875,27.46383285522461,96502.421875,2650.701416015625,2650.701416015625,3158.0322265625,211.13088989257812,2.381685495376587
2025-02-08 06:00:00,236.46376037597656,4.3755974769592285,24.238065719604492,317.7593688964844,6.441349506378174,578.2421875,96304.734375,4.554783344268799,19.806612014770508,2628.2939453125,3.177150011062622,3.9257185459136963,20.811742782592773,6.725279331207275,13.091544151306152,12.256266593933105,9.783576011657715,18.201993942260742,103.36807250976562,944.5044555664062,3.2175331115722656,1.326072096824646,46.73407745361328,85.17353820800781,4.88946533203125,2946.205810546875,191.1761932373047,26.169055938720703,577.7647094726562,27.42662811279297,96304.890625,2637.364013671875,2637.364013671875,3139.095458984375,212.54747009277344,2.376892566680908
2025-02-08 07:00:00,236.87510681152344,4.377648830413818,24.23984146118164,318.1521301269531,6.3497209548950195,578.729736328125,96116.7421875,4.5908308029174805,19.80722427368164,2621.297119140625,3.1806297302246094,3.9298183917999268,20.69097328186035,6.719533920288086,13.019725799560547,12.251047134399414,9.77103328704834,18.185829162597656,103.73085021972656,940.2263793945312,3.215303659439087,1.321549415588379,46.993473052978516,85.48269653320312,4.9044342041015625,2941.628173828125,191.17552185058594,26.147705078125,578.5064086914062,27.39276885986328,96200.6953125,2632.656005859375,2632.656005859375,3137.34130859375,212.48313903808594,2.383972644805908
2025-02-08 08:00:00,238.24864196777344,4.4097700119018555,24.492820739746094,320.19024658203125,6.402687072753906,580.3253784179688,96354.84375,4.623406410217285,19.95197868347168,2641.640869140625,3.212589979171753,3.9223363399505615,20.82600975036621,6.773738861083984,13.204276084899902,12.218470573425293,9.791460990905762,18.299673080444336,103.27257537841797,941.506103515625,3.262786626815796,1.3236348628997803,46.82295227050781,86.04850006103516,4.932971477508545,2926.532470703125,193.55320739746094,26.201656341552734,579.2896728515625,27.418701171875,96252.203125,2635.659912109375,2635.659912109375,3134.280517578125,213.68820190429688,2.400836944580078
2025-02-08 09:00:00,234.72068786621094,4.369927883148193,24.20737075805664,317.88739013671875,6.359835147857666,577.7864379882812,96050.734375,4.559092044830322,19.80222511291504,2614.906005859375,3.179896593093872,3.927992820739746,20.587921142578125,6.735330581665039,12.966202735900879,12.201411247253418,9.795190811157227,18.021011352539062,103.04810333251953,936.7183837890625,3.223332166671753,1.3082287311553955,46.7248649597168,85.1139144897461,4.9042439460754395,2927.642333984375,192.17588806152344,26.25975799560547,578.4601440429688,27.3876895904541,96009.1484375,2625.75390625,2625.75390625,3131.165771484375,212.23280334472656,2.37981915473938
