Datetime,AAVE-USD,ATOM-USD,AVAX-USD,BCH-USD,BGB-USD,BNB-USD,BTC-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,FTN-USD,GT-USD,ICP-USD,INJ-USD,KCS-USD,LEO-USD,LINK-USD,LTC-USD,MKR-USD,NEAR-USD,NEXO-USD,OKB-USD,QNT-USD,RAY-USD,RETH-USD,SOL-USD,TKX-USD,WBNB-USD,WBT-USD,WBTC-USD,WETH-USD,WETH-USD.1,WSTETH-USD,XMR-USD,XRP-USD
2024-08-26 00:00:00,137.7396697998047,5.080850601196289,27.106468200683594,358.8843688964844,0.9935466647148132,576.749755859375,64364.0625,4.844498634338379,20.223953247070312,2772.361328125,4.192018508911133,2.491325616836548,7.872805595397949,8.576498031616211,22.405485153198242,8.642623901367188,5.860983848571777,12.17906665802002,65.18778991699219,2138.665771484375,4.977880477905273,1.0755656957626343,39.10146713256836,69.51455688476562,1.8520708084106445,3081.004150390625,159.6455535888672,8.545599937438965,576.6551513671875,10.98979377746582,64154.61328125,2770.442138671875,2770.442138671875,3258.55908203125,168.14544677734375,0.6014425158500671
2024-08-26 01:00:00,136.709716796875,5.06076717376709,26.89183807373047,358.1718444824219,0.9968924522399902,575.2288818359375,64302.37109375,4.827935218811035,20.166723251342773,2765.479248046875,4.171319484710693,2.489793062210083,7.864133358001709,8.537443161010742,22.344417572021484,8.645493507385254,5.896031379699707,12.141172409057617,64.95023345947266,2139.900634765625,4.946616172790527,1.0733321905136108,39.03533172607422,69.24873352050781,1.8380894660949707,3079.718017578125,158.74085998535156,8.525494575500488,575.8214111328125,10.988677978515625,64100.65625,2767.12060546875,2767.12060546875,3253.4736328125,167.14691162109375,0.6006594896316528
2024-08-26 02:00:00,136.5153350830078,5.069156169891357,26.879261016845703,356.2444763183594,0.9960975050926208,573.4010009765625,64253.29296875,4.833105087280273,20.162084579467773,2753.2822265625,4.157767295837402,2.487983226776123,7.833281993865967,8.510432243347168,22.454256057739258,8.649507522583008,5.883872985839844,12.130584716796875,64.79524230957031,2138.24462890625,4.930814266204834,1.0700966119766235,38.99648666381836,69.17546844482422,1.8354153633117676,3078.352294921875,159.09864807128906,8.453269004821777,575.1857299804688,10.990795135498047,64083.71875,2761.2197265625,2761.2197265625,3245.637939453125,166.70736694335938,0.5996875762939453
2024-08-26 03:00:00,135.775634765625,5.064434051513672,26.720008850097656,355.523193359375,0.9989369511604309,572.8438720703125,64123.19140625,4.8282880783081055,20.130264282226562,2752.1396484375,4.157378196716309,2.481882333755493,7.819811820983887,8.521302223205566,22.36199378967285,8.642067909240723,5.9028706550598145,12.1180419921875,64.74923706054688,2136.9814453125,4.919362545013428,1.0688363313674927,38.61212158203125,68.94303894042969,1.8362371921539307,3073.075927734375,159.05950927734375,8.467894554138184,574.409423828125,10.975791931152344,63983.6171875,2759.283203125,2759.283203125,3245.380126953125,166.7078399658203,0.5994579195976257
2024-08-26 04:00:00,134.5640869140625,5.0516486167907715,26.719898223876953,354.2669372558594,1.0091264247894287,570.50732421875,64116.359375,4.812530517578125,20.026386260986328,2743.62890625,4.128687858581543,2.4829442501068115,7.813094615936279,8.429910659790039,22.062971115112305,8.63611125946045,5.921278476715088,12.094273567199707,64.4549789428711,2130.632080078125,4.894124984741211,1.0640451908111572,38.698123931884766,68.68614196777344,1.8310962915420532,3074.13720703125,158.64796447753906,8.471240997314453,572.4365234375,10.986321449279785,63907.15234375,2753.036865234375,2753.036865234375,3240.9140625,165.67568969726562,0.5968257784843445
2024-08-26 05:00:00,134.93418884277344,5.066495418548584,26.75277328491211,354.634765625,1.0065267086029053,570.8176879882812,64125.96875,4.822849273681641,20.060623168945312,2746.73583984375,4.125922679901123,2.483182191848755,7.778533935546875,8.45315170288086,22.081201553344727,8.632245063781738,5.867238521575928,12.122304916381836,64.4503402709961,2139.635498046875,4.916628837585449,1.0649687051773071,38.67365646362305,68.89542388916016,1.8386986255645752,3072.94091796875,159.50357055664062,8.599982261657715,570.961669921875,10.981683731079102,63923.890625,2747.044921875,2747.044921875,3234.06201171875,164.11550903320312,0.5971224308013916
2024-08-26 06:00:00,134.6545867919922,5.070409774780273,26.85020637512207,354.1745910644531,1.008565902709961,570.6058959960938,64013.9765625,4.812774658203125,20.07410430908203,2746.852294921875,4.123505115509033,2.4786791801452637,7.779874801635742,8.444969177246094,22.03464698791504,8.63192081451416,5.975911617279053,12.128705024719238,64.40337371826172,2140.63037109375,4.916209697723389,1.0649851560592651,38.59557342529297,68.7591781616211,1.825462818145752,3073.05419921875,160.11627197265625,8.542701721191406,570.7919311523438,10.970356941223145,63896.234375,2748.098876953125,2748.098876953125,3232.95654296875,164.6575927734375,0.5968368649482727
2024-08-26 07:00:00,134.62986755371094,5.066864490509033,26.867481231689453,353.9710388183594,1.0083587169647217,569.869384765625,64002.5859375,4.799363136291504,20.051847457885742,2745.54150390625,4.1096343994140625,2.4779412746429443,7.750934600830078,8.425168991088867,21.959186553955078,8.629216194152832,5.924768924713135,12.213176727294922,64.38127899169922,2138.087890625,4.907660961151123,1.06429922580719,38.52289581298828,68.77546691894531,1.8186310529708862,3072.063720703125,159.6701202392578,8.550865173339844,569.9363403320312,10.98963451385498,63866.0,2747.284423828125,2747.284423828125,3233.406982421875,164.04664611816406,0.5969458222389221
2024-08-26 08:00:00,134.56448364257812,5.04642391204834,26.871732711791992,353.7514343261719,1.0077418088912964,565.9487915039062,63951.31640625,4.793307304382324,20.00868034362793,2742.164306640625,4.0880632400512695,2.478959083557129,7.703067302703857,8.414176940917969,21.85396957397461,8.63847827911377,5.8987812995910645,12.213388442993164,64.30721282958984,2136.12939453125,4.898298740386963,1.062162160873413,38.53384780883789,68.60560607910156,1.8185235261917114,3069.263671875,159.5199432373047,8.516014099121094,568.0132446289062,10.98342227935791,63828.58203125,2744.18310546875,2744.18310546875,3228.11376953125,163.85523986816406,0.5964523553848267
2024-08-26 09:00:00,134.3109130859375,5.035128593444824,26.836193084716797,353.83050537109375,1.0011931657791138,564.1716918945312,63719.8203125,4.75820255279541,20.025009155273438,2737.841552734375,4.090781211853027,2.477910041809082,7.666914939880371,8.371380805969238,21.860023498535156,8.635156631469727,5.870013236999512,12.361883163452148,64.30614471435547,2121.90625,4.897150039672852,1.0614203214645386,38.52350616455078,68.5951919555664,1.822999119758606,3064.97412109375,159.7764129638672,8.50466251373291,565.1406860351562,10.973132133483887,63623.55078125,2742.43359375,2742.43359375,3222.948486328125,164.02352905273438,0.5958744883537292
